class,class_index,start_frame,stop_frame,video_id,point
PoleVault,14,8748,8934,video_validation_0000668,8841
PoleVault,14,9003,9357,video_validation_0000668,9178
PoleVault,14,9369,9600,video_validation_0000668,9482
PoleVault,14,9657,9801,video_validation_0000668,9729
PoleVault,14,9816,9978,video_validation_0000668,9895
PoleVault,14,9996,11013,video_validation_0000668,10503
PoleVault,14,1581,1773,video_validation_0000669,1676
PoleVault,14,1950,2040,video_validation_0000669,1993
PoleVault,14,2967,3117,video_validation_0000669,3041
PoleVault,14,3519,3624,video_validation_0000669,3571
PoleVault,14,4002,4125,video_validation_0000669,4063
PoleVault,14,4263,4422,video_validation_0000669,4340
PoleVault,14,4593,4728,video_validation_0000669,4659
PoleVault,14,4935,5178,video_validation_0000669,5054
PoleVault,14,2217,2748,video_validation_0000670,2482
BaseballPitch,0,1320,1527,video_validation_0000681,1424
BaseballPitch,0,45,162,video_validation_0000682,103
BaseballPitch,0,2379,2517,video_validation_0000682,2447
BaseballPitch,0,9,165,video_validation_0000683,86
BaseballPitch,0,225,405,video_validation_0000683,312
BaseballPitch,0,477,543,video_validation_0000683,510
BaseballPitch,0,714,771,video_validation_0000683,740
BaseballPitch,0,654,699,video_validation_0000684,675
BaseballPitch,0,1200,1293,video_validation_0000684,1246
BaseballPitch,0,1911,1998,video_validation_0000684,1953
BaseballPitch,0,561,702,video_validation_0000685,631
BaseballPitch,0,702,801,video_validation_0000685,751
BaseballPitch,0,1314,1443,video_validation_0000685,1378
BaseballPitch,0,1653,1746,video_validation_0000685,1698
BaseballPitch,0,1896,2004,video_validation_0000685,1947
BaseballPitch,0,2016,2139,video_validation_0000685,2075
BaseballPitch,0,2352,2445,video_validation_0000685,2397
BaseballPitch,0,72,150,video_validation_0000686,108
BaseballPitch,0,153,213,video_validation_0000687,183
BaseballPitch,0,531,615,video_validation_0000687,572
BaseballPitch,0,2328,2457,video_validation_0000688,2391
BaseballPitch,0,3111,3201,video_validation_0000688,3154
BaseballPitch,0,3819,3903,video_validation_0000688,3858
BaseballPitch,0,15,147,video_validation_0000689,80
BaseballPitch,0,171,318,video_validation_0000690,243
BaseballPitch,0,447,543,video_validation_0000690,493
BaseballPitch,0,1050,1140,video_validation_0000690,1093
BaseballPitch,0,4704,4839,video_validation_0000690,4770
BaseballPitch,0,7548,7686,video_validation_0000690,7616
Shotput,15,588,627,video_validation_0000781,606
Shotput,15,1035,1221,video_validation_0000781,1126
Shotput,15,1560,1737,video_validation_0000781,1647
Shotput,15,2235,2424,video_validation_0000781,2329
Shotput,15,2622,2847,video_validation_0000781,2734
Shotput,15,1053,1185,video_validation_0000782,1118
Shotput,15,1206,1305,video_validation_0000782,1255
Shotput,15,2049,2229,video_validation_0000782,2138
Shotput,15,2322,2403,video_validation_0000782,2361
Shotput,15,2613,2709,video_validation_0000782,2658
Shotput,15,2877,2976,video_validation_0000782,2924
Shotput,15,156,354,video_validation_0000783,253
Shotput,15,660,822,video_validation_0000783,741
Shotput,15,1773,2004,video_validation_0000783,1886
Shotput,15,2301,2448,video_validation_0000783,2371
Shotput,15,2874,3063,video_validation_0000783,2965
Shotput,15,3384,3462,video_validation_0000783,3420
Shotput,15,3624,3741,video_validation_0000783,3680
Shotput,15,4818,4989,video_validation_0000783,4903
Shotput,15,5307,5397,video_validation_0000783,5351
Shotput,15,186,336,video_validation_0000784,260
Shotput,15,603,741,video_validation_0000784,670
Shotput,15,1371,1521,video_validation_0000784,1445
Shotput,15,432,549,video_validation_0000785,488
Shotput,15,2664,2898,video_validation_0000785,2780
Shotput,15,2937,3129,video_validation_0000785,3032
Shotput,15,3156,3291,video_validation_0000785,3222
ThrowDiscus,18,237,387,video_validation_0000786,311
Shotput,15,495,624,video_validation_0000786,558
Shotput,15,798,966,video_validation_0000786,878
Shotput,15,1044,1263,video_validation_0000786,1156
Shotput,15,1434,1500,video_validation_0000786,1466
Shotput,15,1743,1887,video_validation_0000786,1812
Shotput,15,1968,2016,video_validation_0000786,1990
Shotput,15,2055,2220,video_validation_0000786,2138
Shotput,15,2292,2349,video_validation_0000786,2318
Shotput,15,2361,2394,video_validation_0000786,2376
Shotput,15,2424,2463,video_validation_0000786,2443
Shotput,15,2550,2619,video_validation_0000786,2582
Shotput,15,2703,2742,video_validation_0000786,2721
Shotput,15,2955,3009,video_validation_0000786,2979
Shotput,15,126,219,video_validation_0000787,171
Shotput,15,495,600,video_validation_0000787,546
Shotput,15,249,402,video_validation_0000788,325
Shotput,15,456,627,video_validation_0000788,540
Shotput,15,1194,1377,video_validation_0000788,1284
Shotput,15,1725,1794,video_validation_0000788,1756
Shotput,15,1860,1896,video_validation_0000788,1875
Shotput,15,1941,2010,video_validation_0000788,1975
Shotput,15,21,102,video_validation_0000789,61
Shotput,15,414,576,video_validation_0000789,493
Shotput,15,606,699,video_validation_0000789,651
Shotput,15,774,1017,video_validation_0000789,895
Shotput,15,1104,1209,video_validation_0000789,1155
Shotput,15,1395,1569,video_validation_0000789,1481
Shotput,15,1722,1941,video_validation_0000789,1830
Shotput,15,1950,2121,video_validation_0000789,2033
Shotput,15,2217,2322,video_validation_0000789,2270
Shotput,15,2373,2529,video_validation_0000789,2450
Shotput,15,2553,2985,video_validation_0000789,2767
Shotput,15,3006,3231,video_validation_0000789,3116
Shotput,15,3252,3342,video_validation_0000789,3295
Shotput,15,3360,3453,video_validation_0000789,3405
Shotput,15,3546,3735,video_validation_0000789,3639
Shotput,15,3774,3963,video_validation_0000789,3868
Shotput,15,4107,4257,video_validation_0000789,4181
Shotput,15,4356,4728,video_validation_0000789,4540
Shotput,15,4830,5004,video_validation_0000789,4915
Shotput,15,5058,5238,video_validation_0000789,5145
Shotput,15,5265,5472,video_validation_0000789,5368
Shotput,15,1308,1827,video_validation_0000790,1567
SoccerPenalty,16,354,471,video_validation_0000851,414
SoccerPenalty,16,522,615,video_validation_0000851,568
SoccerPenalty,16,96,195,video_validation_0000852,143
SoccerPenalty,16,384,474,video_validation_0000852,427
SoccerPenalty,16,498,612,video_validation_0000852,554
SoccerPenalty,16,642,735,video_validation_0000852,685
SoccerPenalty,16,774,864,video_validation_0000852,818
SoccerPenalty,16,1044,1125,video_validation_0000852,1084
SoccerPenalty,16,1143,1254,video_validation_0000852,1198
SoccerPenalty,16,1317,1395,video_validation_0000852,1354
SoccerPenalty,16,1416,1500,video_validation_0000852,1456
SoccerPenalty,16,1728,1821,video_validation_0000852,1774
SoccerPenalty,16,1833,1920,video_validation_0000852,1874
SoccerPenalty,16,2124,2211,video_validation_0000852,2165
SoccerPenalty,16,2406,2478,video_validation_0000852,2441
SoccerPenalty,16,2526,2598,video_validation_0000852,2561
SoccerPenalty,16,2700,2832,video_validation_0000852,2766
SoccerPenalty,16,3051,3138,video_validation_0000852,3095
SoccerPenalty,16,3150,3237,video_validation_0000852,3192
SoccerPenalty,16,3432,3516,video_validation_0000852,3471
SoccerPenalty,16,3720,3795,video_validation_0000852,3755
SoccerPenalty,16,3825,3930,video_validation_0000852,3875
SoccerPenalty,16,4041,4152,video_validation_0000852,4095
SoccerPenalty,16,4359,4446,video_validation_0000852,4403
SoccerPenalty,16,4488,4551,video_validation_0000852,4519
SoccerPenalty,16,4581,4653,video_validation_0000852,4616
SoccerPenalty,16,4734,4830,video_validation_0000852,4779
SoccerPenalty,16,5022,5109,video_validation_0000852,5064
SoccerPenalty,16,5124,5190,video_validation_0000852,5157
SoccerPenalty,16,5208,5256,video_validation_0000852,5233
SoccerPenalty,16,5307,5445,video_validation_0000852,5375
SoccerPenalty,16,5661,5772,video_validation_0000852,5716
SoccerPenalty,16,5820,5970,video_validation_0000852,5893
SoccerPenalty,16,6381,6495,video_validation_0000852,6436
SoccerPenalty,16,12,75,video_validation_0000853,43
SoccerPenalty,16,1344,1458,video_validation_0000853,1401
SoccerPenalty,16,1548,1665,video_validation_0000853,1605
SoccerPenalty,16,1743,1857,video_validation_0000853,1800
SoccerPenalty,16,1977,2121,video_validation_0000853,2046
SoccerPenalty,16,114,141,video_validation_0000854,127
SoccerPenalty,16,72,126,video_validation_0000855,97
SoccerPenalty,16,3516,3570,video_validation_0000855,3541
SoccerPenalty,16,4122,4185,video_validation_0000855,4152
SoccerPenalty,16,255,300,video_validation_0000856,275
SoccerPenalty,16,597,642,video_validation_0000856,619
SoccerPenalty,16,1056,1167,video_validation_0000856,1111
SoccerPenalty,16,1698,1833,video_validation_0000856,1764
SoccerPenalty,16,1911,1950,video_validation_0000856,1928
SoccerPenalty,16,2112,2139,video_validation_0000856,2125
SoccerPenalty,16,2166,2280,video_validation_0000856,2220
SoccerPenalty,16,114,342,video_validation_0000857,226
SoccerPenalty,16,456,531,video_validation_0000857,491
SoccerPenalty,16,612,675,video_validation_0000857,643
SoccerPenalty,16,774,846,video_validation_0000857,809
SoccerPenalty,16,933,981,video_validation_0000857,955
SoccerPenalty,16,1068,1146,video_validation_0000857,1106
SoccerPenalty,16,1197,1440,video_validation_0000857,1317
SoccerPenalty,16,1188,1335,video_validation_0000858,1260
SoccerPenalty,16,1674,1764,video_validation_0000858,1718
SoccerPenalty,16,156,222,video_validation_0000859,187
SoccerPenalty,16,792,927,video_validation_0000859,858
SoccerPenalty,16,1155,1383,video_validation_0000859,1268
SoccerPenalty,16,192,300,video_validation_0000860,243
SoccerPenalty,16,588,783,video_validation_0000860,683
BasketballDunk,1,186,234,video_validation_0000901,208
BasketballDunk,1,465,492,video_validation_0000901,477
BasketballDunk,1,615,666,video_validation_0000901,639
BasketballDunk,1,1035,1086,video_validation_0000901,1060
BasketballDunk,1,1281,1338,video_validation_0000901,1309
BasketballDunk,1,1530,1575,video_validation_0000901,1551
BasketballDunk,1,1908,1941,video_validation_0000901,1924
BasketballDunk,1,2208,2295,video_validation_0000901,2249
BasketballDunk,1,2457,2538,video_validation_0000901,2497
BasketballDunk,1,2835,2877,video_validation_0000901,2856
BasketballDunk,1,2961,3087,video_validation_0000901,3023
BasketballDunk,1,3267,3330,video_validation_0000901,3296
BasketballDunk,1,90,105,video_validation_0000902,97
BasketballDunk,1,171,186,video_validation_0000902,176
BasketballDunk,1,213,237,video_validation_0000902,224
BasketballDunk,1,252,270,video_validation_0000902,260
BasketballDunk,1,330,351,video_validation_0000902,341
BasketballDunk,1,354,363,video_validation_0000902,357
BasketballDunk,1,366,381,video_validation_0000902,370
BasketballDunk,1,474,506,video_validation_0000902,489
BasketballDunk,1,599,620,video_validation_0000902,610
BasketballDunk,1,620,638,video_validation_0000902,629
BasketballDunk,1,773,788,video_validation_0000902,779
BasketballDunk,1,908,923,video_validation_0000902,915
BasketballDunk,1,1052,1070,video_validation_0000902,1059
BasketballDunk,1,3072,3132,video_validation_0000902,3100
BasketballDunk,1,3348,3384,video_validation_0000902,3364
BasketballDunk,1,3492,3548,video_validation_0000902,3518
BasketballDunk,1,3641,3683,video_validation_0000902,3660
BasketballDunk,1,3890,3947,video_validation_0000902,3918
BasketballDunk,1,4151,4196,video_validation_0000902,4172
BasketballDunk,1,4304,4331,video_validation_0000902,4315
BasketballDunk,1,4331,4397,video_validation_0000902,4361
BasketballDunk,1,4528,4564,video_validation_0000902,4545
BasketballDunk,1,4669,4759,video_validation_0000902,4711
BasketballDunk,1,4924,5008,video_validation_0000902,4964
BasketballDunk,1,5299,5344,video_validation_0000902,5322
BasketballDunk,1,5449,5529,video_validation_0000902,5488
BasketballDunk,1,5727,5793,video_validation_0000902,5758
BasketballDunk,1,5997,6051,video_validation_0000902,6023
BasketballDunk,1,6138,6168,video_validation_0000902,6152
BasketballDunk,1,6581,6599,video_validation_0000902,6587
BasketballDunk,1,6812,6860,video_validation_0000902,6835
BasketballDunk,1,7004,7034,video_validation_0000902,7017
BasketballDunk,1,7175,7220,video_validation_0000902,7196
BasketballDunk,1,7295,7325,video_validation_0000902,7308
BasketballDunk,1,7439,7588,video_validation_0000902,7511
BasketballDunk,1,7774,7852,video_validation_0000902,7813
BasketballDunk,1,8002,8080,video_validation_0000902,8039
BasketballDunk,1,8188,8245,video_validation_0000902,8216
BasketballDunk,1,8389,8559,video_validation_0000902,8473
BasketballDunk,1,8817,8862,video_validation_0000902,8837
BasketballDunk,1,8946,8967,video_validation_0000902,8955
BasketballDunk,1,9036,9129,video_validation_0000902,9082
BasketballDunk,1,9258,9324,video_validation_0000902,9291
BasketballDunk,1,9641,9677,video_validation_0000902,9658
BasketballDunk,1,9812,9923,video_validation_0000902,9867
BasketballDunk,1,10034,10106,video_validation_0000902,10069
BasketballDunk,1,10178,10274,video_validation_0000902,10222
BasketballDunk,1,10633,10666,video_validation_0000902,10651
BasketballDunk,1,10870,10909,video_validation_0000902,10889
BasketballDunk,1,10948,11047,video_validation_0000902,10997
BasketballDunk,1,11155,11236,video_validation_0000902,11194
BasketballDunk,1,11299,11407,video_validation_0000902,11352
BasketballDunk,1,13034,13073,video_validation_0000902,13050
BasketballDunk,1,13451,13546,video_validation_0000902,13498
BasketballDunk,1,13699,13801,video_validation_0000902,13748
BasketballDunk,1,13882,14026,video_validation_0000902,13952
BasketballDunk,1,14194,14227,video_validation_0000902,14209
BasketballDunk,1,15144,15258,video_validation_0000902,15200
BasketballDunk,1,15369,15489,video_validation_0000902,15428
BasketballDunk,1,15575,15692,video_validation_0000902,15632
BasketballDunk,1,17520,17706,video_validation_0000902,17611
BasketballDunk,1,180,240,video_validation_0000903,209
BasketballDunk,1,342,414,video_validation_0000903,375
BasketballDunk,1,500,575,video_validation_0000903,535
BasketballDunk,1,659,695,video_validation_0000903,675
BasketballDunk,1,881,959,video_validation_0000903,919
BasketballDunk,1,1016,1079,video_validation_0000903,1046
BasketballDunk,1,1537,1588,video_validation_0000903,1561
BasketballDunk,1,1798,1888,video_validation_0000903,1842
BasketballDunk,1,2113,2161,video_validation_0000903,2136
BasketballDunk,1,2476,2529,video_validation_0000903,2500
BasketballDunk,1,2670,2730,video_validation_0000903,2697
BasketballDunk,1,2856,2901,video_validation_0000903,2876
BasketballDunk,1,3171,3273,video_validation_0000903,3219
BasketballDunk,1,3845,3899,video_validation_0000903,3869
BasketballDunk,1,4091,4157,video_validation_0000903,4123
BasketballDunk,1,4232,4283,video_validation_0000903,4255
BasketballDunk,1,4804,4900,video_validation_0000903,4851
BasketballDunk,1,5017,5086,video_validation_0000903,5050
BasketballDunk,1,5832,5871,video_validation_0000903,5852
BasketballDunk,1,5955,6036,video_validation_0000903,5994
BasketballDunk,1,6647,6719,video_validation_0000903,6680
BasketballDunk,1,6947,7052,video_validation_0000903,6997
BasketballDunk,1,9614,9701,video_validation_0000903,9656
BasketballDunk,1,9920,10040,video_validation_0000903,9978
BasketballDunk,1,10900,10927,video_validation_0000903,10911
BasketballDunk,1,11263,11302,video_validation_0000903,11280
BasketballDunk,1,11559,11622,video_validation_0000903,11589
BasketballDunk,1,11718,11847,video_validation_0000903,11782
BasketballDunk,1,12674,12737,video_validation_0000903,12703
BasketballDunk,1,12950,13049,video_validation_0000903,12997
BasketballDunk,1,13190,13241,video_validation_0000903,13213
BasketballDunk,1,13325,13439,video_validation_0000903,13382
BasketballDunk,1,14041,14092,video_validation_0000903,14065
BasketballDunk,1,14212,14293,video_validation_0000903,14250
BasketballDunk,1,14401,14479,video_validation_0000903,14438
BasketballDunk,1,14844,14880,video_validation_0000903,14860
BasketballDunk,1,15006,15087,video_validation_0000903,15045
BasketballDunk,1,15207,15276,video_validation_0000903,15241
BasketballDunk,1,291,342,video_validation_0000904,315
BasketballDunk,1,558,732,video_validation_0000904,643
BasketballDunk,1,990,1029,video_validation_0000904,1006
BasketballDunk,1,1203,1293,video_validation_0000904,1246
BasketballDunk,1,1455,1503,video_validation_0000904,1476
BasketballDunk,1,1602,1665,video_validation_0000904,1633
BasketballDunk,1,1887,1956,video_validation_0000904,1920
BasketballDunk,1,2031,2079,video_validation_0000904,2053
BasketballDunk,1,2253,2292,video_validation_0000904,2270
BasketballDunk,1,2424,2484,video_validation_0000904,2451
BasketballDunk,1,2616,2685,video_validation_0000904,2648
BasketballDunk,1,2748,2787,video_validation_0000904,2766
BasketballDunk,1,2871,2913,video_validation_0000904,2891
BasketballDunk,1,3051,3102,video_validation_0000904,3074
BasketballDunk,1,3231,3273,video_validation_0000904,3251
BasketballDunk,1,3417,3453,video_validation_0000904,3434
BasketballDunk,1,3627,3663,video_validation_0000904,3642
BasketballDunk,1,3804,3843,video_validation_0000904,3824
BasketballDunk,1,4062,4098,video_validation_0000904,4080
BasketballDunk,1,4299,4338,video_validation_0000904,4318
BasketballDunk,1,4482,4536,video_validation_0000904,4509
BasketballDunk,1,4677,4740,video_validation_0000904,4708
BasketballDunk,1,4884,4911,video_validation_0000904,4896
BasketballDunk,1,5037,5097,video_validation_0000904,5065
BasketballDunk,1,5166,5199,video_validation_0000904,5180
BasketballDunk,1,5328,5373,video_validation_0000904,5350
BasketballDunk,1,5592,5628,video_validation_0000904,5609
BasketballDunk,1,5781,5823,video_validation_0000904,5800
BasketballDunk,1,5901,5949,video_validation_0000904,5925
BasketballDunk,1,6108,6162,video_validation_0000904,6133
BasketballDunk,1,6351,6411,video_validation_0000904,6377
BasketballDunk,1,6615,6681,video_validation_0000904,6647
BasketballDunk,1,312,330,video_validation_0000905,318
BasketballDunk,1,486,519,video_validation_0000905,499
BasketballDunk,1,600,645,video_validation_0000905,623
BasketballDunk,1,738,762,video_validation_0000905,750
BasketballDunk,1,813,849,video_validation_0000905,829
BasketballDunk,1,1401,1455,video_validation_0000905,1426
BasketballDunk,1,1602,1650,video_validation_0000905,1626
BasketballDunk,1,1716,1740,video_validation_0000905,1727
BasketballDunk,1,1806,1848,video_validation_0000905,1825
BasketballDunk,1,1926,1947,video_validation_0000905,1936
BasketballDunk,1,2226,2274,video_validation_0000905,2248
BasketballDunk,1,2430,2460,video_validation_0000905,2443
BasketballDunk,1,2562,2589,video_validation_0000905,2573
BasketballDunk,1,2778,2820,video_validation_0000905,2799
BasketballDunk,1,2949,2982,video_validation_0000905,2965
BasketballDunk,1,3558,3600,video_validation_0000905,3578
BasketballDunk,1,3855,3900,video_validation_0000905,3876
BasketballDunk,1,4071,4113,video_validation_0000905,4090
BasketballDunk,1,4776,4833,video_validation_0000905,4802
BasketballDunk,1,1287,1317,video_validation_0000906,1301
BasketballDunk,1,2004,2115,video_validation_0000906,2060
BasketballDunk,1,2223,2391,video_validation_0000906,2304
BasketballDunk,1,2748,2811,video_validation_0000906,2777
BasketballDunk,1,2889,2913,video_validation_0000906,2900
BasketballDunk,1,3105,3294,video_validation_0000906,3197
BasketballDunk,1,3381,3507,video_validation_0000906,3441
BasketballDunk,1,3606,3699,video_validation_0000906,3653
BasketballDunk,1,3897,3933,video_validation_0000906,3915
BasketballDunk,1,4323,4422,video_validation_0000906,4371
BasketballDunk,1,4602,4683,video_validation_0000906,4640
BasketballDunk,1,4830,4911,video_validation_0000906,4868
BasketballDunk,1,4986,5019,video_validation_0000906,5001
BasketballDunk,1,5208,5286,video_validation_0000906,5244
BasketballDunk,1,5427,5523,video_validation_0000906,5473
BasketballDunk,1,5643,5775,video_validation_0000906,5707
BasketballDunk,1,5901,6045,video_validation_0000906,5972
BasketballDunk,1,6138,6207,video_validation_0000906,6170
BasketballDunk,1,7998,8034,video_validation_0000906,8015
BasketballDunk,1,8208,8283,video_validation_0000906,8245
BasketballDunk,1,8427,8571,video_validation_0000906,8497
BasketballDunk,1,8676,8718,video_validation_0000906,8695
BasketballDunk,1,8925,9006,video_validation_0000906,8965
BasketballDunk,1,9126,9225,video_validation_0000906,9174
BasketballDunk,1,10401,10440,video_validation_0000906,10419
BasketballDunk,1,10626,10755,video_validation_0000906,10689
BasketballDunk,1,10848,10944,video_validation_0000906,10895
BasketballDunk,1,11016,11103,video_validation_0000906,11059
BasketballDunk,1,11202,11241,video_validation_0000906,11220
BasketballDunk,1,11400,11508,video_validation_0000906,11454
BasketballDunk,1,11583,11694,video_validation_0000906,11637
BasketballDunk,1,11859,11895,video_validation_0000906,11876
BasketballDunk,1,12246,12345,video_validation_0000906,12294
BasketballDunk,1,291,324,video_validation_0000907,308
BasketballDunk,1,504,543,video_validation_0000907,522
BasketballDunk,1,615,702,video_validation_0000907,656
BasketballDunk,1,951,993,video_validation_0000907,971
BasketballDunk,1,687,774,video_validation_0000908,729
BasketballDunk,1,924,963,video_validation_0000908,943
BasketballDunk,1,1239,1305,video_validation_0000908,1270
BasketballDunk,1,1479,1509,video_validation_0000908,1492
BasketballDunk,1,1602,1656,video_validation_0000908,1629
BasketballDunk,1,1749,1818,video_validation_0000908,1782
BasketballDunk,1,1938,2037,video_validation_0000908,1986
BasketballDunk,1,2109,2160,video_validation_0000908,2134
BasketballDunk,1,2205,2295,video_validation_0000908,2251
BasketballDunk,1,2355,2418,video_validation_0000908,2385
BasketballDunk,1,2565,2652,video_validation_0000908,2606
BasketballDunk,1,2685,2727,video_validation_0000908,2704
BasketballDunk,1,2727,2754,video_validation_0000908,2739
BasketballDunk,1,2910,2997,video_validation_0000908,2951
BasketballDunk,1,2997,3045,video_validation_0000908,3020
BasketballDunk,1,3138,3210,video_validation_0000908,3173
BasketballDunk,1,3318,3402,video_validation_0000908,3360
BasketballDunk,1,3534,3567,video_validation_0000908,3548
BasketballDunk,1,3813,3861,video_validation_0000908,3835
BasketballDunk,1,4020,4080,video_validation_0000908,4050
BasketballDunk,1,4203,4269,video_validation_0000908,4235
BasketballDunk,1,4467,4515,video_validation_0000908,4491
BasketballDunk,1,4647,4707,video_validation_0000908,4676
BasketballDunk,1,4863,4899,video_validation_0000908,4877
BasketballDunk,1,5223,5286,video_validation_0000908,5253
BasketballDunk,1,5367,5397,video_validation_0000908,5381
BasketballDunk,1,5514,5592,video_validation_0000908,5553
BasketballDunk,1,5700,5757,video_validation_0000908,5724
BasketballDunk,1,5802,5892,video_validation_0000908,5846
BasketballDunk,1,6150,6201,video_validation_0000908,6175
BasketballDunk,1,6330,6435,video_validation_0000908,6381
BasketballDunk,1,6522,6564,video_validation_0000908,6542
BasketballDunk,1,6699,6750,video_validation_0000908,6722
BasketballDunk,1,6858,6903,video_validation_0000908,6878
BasketballDunk,1,7101,7194,video_validation_0000908,7145
BasketballDunk,1,7227,7266,video_validation_0000908,7245
BasketballDunk,1,7473,7560,video_validation_0000908,7516
BasketballDunk,1,7671,7734,video_validation_0000908,7702
BasketballDunk,1,198,228,video_validation_0000909,212
BasketballDunk,1,399,438,video_validation_0000909,418
BasketballDunk,1,534,594,video_validation_0000909,564
BasketballDunk,1,687,729,video_validation_0000909,707
BasketballDunk,1,885,924,video_validation_0000909,903
BasketballDunk,1,1128,1146,video_validation_0000909,1135
BasketballDunk,1,1242,1284,video_validation_0000909,1262
BasketballDunk,1,1383,1434,video_validation_0000909,1407
BasketballDunk,1,1560,1632,video_validation_0000909,1595
BasketballDunk,1,1755,1785,video_validation_0000909,1768
BasketballDunk,1,1926,1968,video_validation_0000909,1945
BasketballDunk,1,2124,2163,video_validation_0000909,2142
BasketballDunk,1,2340,2382,video_validation_0000909,2359
BasketballDunk,1,2481,2517,video_validation_0000909,2497
BasketballDunk,1,2616,2661,video_validation_0000909,2636
BasketballDunk,1,2757,2793,video_validation_0000909,2774
BasketballDunk,1,2883,2919,video_validation_0000909,2899
BasketballDunk,1,3048,3111,video_validation_0000909,3077
BasketballDunk,1,3267,3297,video_validation_0000909,3281
BasketballDunk,1,3378,3417,video_validation_0000909,3396
BasketballDunk,1,3540,3600,video_validation_0000909,3569
BasketballDunk,1,3927,3957,video_validation_0000909,3940
BasketballDunk,1,4230,4299,video_validation_0000909,4264
BasketballDunk,1,4428,4467,video_validation_0000909,4447
BasketballDunk,1,4518,4551,video_validation_0000909,4532
BasketballDunk,1,4599,4650,video_validation_0000909,4623
BasketballDunk,1,4815,4875,video_validation_0000909,4845
BasketballDunk,1,5055,5109,video_validation_0000909,5080
BasketballDunk,1,5196,5280,video_validation_0000909,5239
BasketballDunk,1,5367,5463,video_validation_0000909,5413
BasketballDunk,1,5475,5565,video_validation_0000909,5517
BasketballDunk,1,297,336,video_validation_0000910,316
BasketballDunk,1,495,549,video_validation_0000910,522
BasketballDunk,1,573,687,video_validation_0000910,629
BasketballDunk,1,807,846,video_validation_0000910,827
BasketballDunk,1,1050,1104,video_validation_0000910,1074
BasketballDunk,1,1218,1251,video_validation_0000910,1235
BasketballDunk,1,1506,1554,video_validation_0000910,1529
BasketballDunk,1,1626,1692,video_validation_0000910,1658
BasketballDunk,1,1845,1881,video_validation_0000910,1862
BasketballDunk,1,2094,2124,video_validation_0000910,2109
BasketballDunk,1,2157,2175,video_validation_0000910,2163
BasketballDunk,1,2226,2256,video_validation_0000910,2240
BasketballDunk,1,2394,2436,video_validation_0000910,2414
BasketballDunk,1,2661,2727,video_validation_0000910,2692
BasketballDunk,1,2805,2922,video_validation_0000910,2862
BasketballDunk,1,3036,3084,video_validation_0000910,3057
BasketballDunk,1,3150,3186,video_validation_0000910,3166
BasketballDunk,1,3213,3243,video_validation_0000910,3228
BasketballDunk,1,3267,3372,video_validation_0000910,3319
BasketballDunk,1,3729,3756,video_validation_0000910,3740
BasketballDunk,1,3813,3825,video_validation_0000910,3817
BasketballDunk,1,3858,3930,video_validation_0000910,3893
BasketballDunk,1,4083,4104,video_validation_0000910,4092
BasketballDunk,1,4245,4275,video_validation_0000910,4260
BasketballDunk,1,4305,4389,video_validation_0000910,4345
BasketballDunk,1,4518,4548,video_validation_0000910,4533
BasketballDunk,1,4650,4695,video_validation_0000910,4671
BasketballDunk,1,4821,4893,video_validation_0000910,4856
BasketballDunk,1,5082,5118,video_validation_0000910,5097
BasketballDunk,1,5181,5202,video_validation_0000910,5190
BasketballDunk,1,5238,5256,video_validation_0000910,5246
BasketballDunk,1,5271,5295,video_validation_0000910,5280
BasketballDunk,1,5298,5325,video_validation_0000910,5310
BasketballDunk,1,5337,5355,video_validation_0000910,5343
BasketballDunk,1,5361,5394,video_validation_0000910,5377
TennisSwing,17,942,1020,video_validation_0000931,982
TennisSwing,17,1035,1113,video_validation_0000931,1073
TennisSwing,17,1164,1215,video_validation_0000931,1190
TennisSwing,17,1725,1776,video_validation_0000931,1749
TennisSwing,17,1848,1932,video_validation_0000931,1888
TennisSwing,17,1962,2013,video_validation_0000931,1986
GolfSwing,9,84,99,video_validation_0000932,89
TennisSwing,17,99,114,video_validation_0000932,105
TennisSwing,17,138,144,video_validation_0000932,139
GolfSwing,9,480,498,video_validation_0000932,487
GolfSwing,9,501,519,video_validation_0000932,507
GolfSwing,9,522,540,video_validation_0000932,531
GolfSwing,9,813,855,video_validation_0000932,832
TennisSwing,17,1488,1536,video_validation_0000932,1510
TennisSwing,17,1542,1557,video_validation_0000932,1547
TennisSwing,17,1560,1578,video_validation_0000932,1567
TennisSwing,17,1581,1593,video_validation_0000932,1587
TennisSwing,17,1605,1617,video_validation_0000932,1609
TennisSwing,17,1623,1632,video_validation_0000932,1627
TennisSwing,17,1884,1920,video_validation_0000932,1900
TennisSwing,17,201,222,video_validation_0000933,209
TennisSwing,17,282,303,video_validation_0000933,291
TennisSwing,17,327,357,video_validation_0000933,341
TennisSwing,17,387,411,video_validation_0000933,397
TennisSwing,17,432,456,video_validation_0000933,441
TennisSwing,17,492,540,video_validation_0000933,515
TennisSwing,17,609,663,video_validation_0000933,634
TennisSwing,17,873,990,video_validation_0000933,930
TennisSwing,17,2655,2685,video_validation_0000933,2668
TennisSwing,17,3402,3450,video_validation_0000933,3424
TennisSwing,17,3468,3516,video_validation_0000933,3490
TennisSwing,17,282,318,video_validation_0000934,300
TennisSwing,17,855,1002,video_validation_0000934,928
TennisSwing,17,1635,1746,video_validation_0000934,1690
TennisSwing,17,1026,1071,video_validation_0000935,1048
TennisSwing,17,1134,1170,video_validation_0000935,1151
